;UUID;Protokoll;URL
3;c1a6591c-31a8-416a-a871-666eeeb7dc91;CHTOPO:specialised-geoportal;http://map.geo.admin.ch/?topic=kgs
4;c1a6591c-31a8-416a-a871-666eeeb7dc91;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.babs.kulturgueter/data.zip
5;c1a6591c-31a8-416a-a871-666eeeb7dc91;ESRI:REST;https://api3.geo.admin.ch
0;deb77904-21ff-4ff4-b53d-b6ddb4615168;WWW:LINK;https://www.bfe.admin.ch/bfe/de/home/news-und-medien/medienmitteilungen/mm-test.msg-id-76512.html
1;deb77904-21ff-4ff4-b53d-b6ddb4615168;WWW:DOWNLOAD-URL;https://opendata.swiss/dataset/ladestationen-fuer-elektroautos
2;deb77904-21ff-4ff4-b53d-b6ddb4615168;CHTOPO:specialised-geoportal;https://s.geo.admin.ch/8493202ddd
3;deb77904-21ff-4ff4-b53d-b6ddb4615168;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
0;49f67f0b-6122-42f3-8391-f2ceeb367c2f;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;49f67f0b-6122-42f3-8391-f2ceeb367c2f;ESRI:REST;https://api3.geo.admin.ch
0;c4622adc-282a-4368-b3a8-d15769882b6f;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;c4622adc-282a-4368-b3a8-d15769882b6f;ESRI:REST;https://api3.geo.admin.ch
0;2d35d97f-e7b9-4d40-8654-d6adfaf26240;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;2d35d97f-e7b9-4d40-8654-d6adfaf26240;ESRI:REST;https://api3.geo.admin.ch
0;a7efd280-1c64-4fdf-98dd-bec607ff6a9d;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;a7efd280-1c64-4fdf-98dd-bec607ff6a9d;ESRI:REST;https://api3.geo.admin.ch
0;1abcda60-f48d-4340-bc53-4611d49d716c;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;1abcda60-f48d-4340-bc53-4611d49d716c;ESRI:REST;https://api3.geo.admin.ch
0;79b73ff5-e8af-4f26-82b6-6d3eda65fc30;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;79b73ff5-e8af-4f26-82b6-6d3eda65fc30;ESRI:REST;https://api3.geo.admin.ch
0;a488ff49-540f-4013-aa23-af9a2d2d0d34;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;a488ff49-540f-4013-aa23-af9a2d2d0d34;ESRI:REST;https://api3.geo.admin.ch
0;e449ba1d-ee2a-42d5-97a9-ad9fcf48b696;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;e449ba1d-ee2a-42d5-97a9-ad9fcf48b696;ESRI:REST;https://api3.geo.admin.ch
0;ed8f4713-e0c7-4dca-a7b0-3ef7aeb1bc73;WWW:LINK;https://www.bav.admin.ch/bav/de/home/verkehrstraeger/eisenbahn/ausbauprogramme_bahninfrastruktur/laermsanierung/laermbelastungskataster.html
1;ed8f4713-e0c7-4dca-a7b0-3ef7aeb1bc73;ESRI:REST;https://api3.geo.admin.ch
0;474bf1cb-ffd3-45d7-a24b-0d89beaa4ad2;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm/laermbelastungskataster.html
1;474bf1cb-ffd3-45d7-a24b-0d89beaa4ad2;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/fachleute/geoinformation/geobasisdaten/laermbelastungskataster-fuer-zivile-flugplaetze--geoiv-id-176-.html
2;474bf1cb-ffd3-45d7-a24b-0d89beaa4ad2;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.laermbelastungskataster-zivilflugplaetze/
3;474bf1cb-ffd3-45d7-a24b-0d89beaa4ad2;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=174000.00&Y=657000.00&zoom=1&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=532,639&layers=ch.bazl.laermbelastungskataster-zivilflugplaetze_letzte-nachtstunde
4;474bf1cb-ffd3-45d7-a24b-0d89beaa4ad2;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;474bf1cb-ffd3-45d7-a24b-0d89beaa4ad2;ESRI:REST;https://api3.geo.admin.ch
0;7d6f8271-37ef-40e2-a7c0-8014100697b8;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm/laermbelastungskataster.html
1;7d6f8271-37ef-40e2-a7c0-8014100697b8;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/fachleute/geoinformation/geobasisdaten/laermbelastungskataster-fuer-zivile-flugplaetze--geoiv-id-176-.html
2;7d6f8271-37ef-40e2-a7c0-8014100697b8;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.laermbelastungskataster-zivilflugplaetze/
3;7d6f8271-37ef-40e2-a7c0-8014100697b8;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=174000.00&Y=657000.00&zoom=1&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=532,639&layers=ch.bazl.laermbelastungskataster-zivilflugplaetze_helikopter
4;7d6f8271-37ef-40e2-a7c0-8014100697b8;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;7d6f8271-37ef-40e2-a7c0-8014100697b8;ESRI:REST;https://api3.geo.admin.ch
0;f08c2e4b-e458-431f-b98b-32c59ec7baec;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm/laermbelastungskataster.html
1;f08c2e4b-e458-431f-b98b-32c59ec7baec;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/fachleute/geoinformation/geobasisdaten/laermbelastungskataster-fuer-zivile-flugplaetze--geoiv-id-176-.html
2;f08c2e4b-e458-431f-b98b-32c59ec7baec;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.laermbelastungskataster-zivilflugplaetze/
3;f08c2e4b-e458-431f-b98b-32c59ec7baec;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=174000.00&Y=657000.00&zoom=1&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=532,639&layers=ch.bazl.laermbelastungskataster-zivilflugplaetze_klein-grossflugzeuge
4;f08c2e4b-e458-431f-b98b-32c59ec7baec;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;f08c2e4b-e458-431f-b98b-32c59ec7baec;ESRI:REST;https://api3.geo.admin.ch
0;e53ef5a2-628d-46bd-a14e-d0d275cdec77;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm/laermbelastungskataster.html
1;e53ef5a2-628d-46bd-a14e-d0d275cdec77;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/fachleute/geoinformation/geobasisdaten/laermbelastungskataster-fuer-zivile-flugplaetze--geoiv-id-176-.html
2;e53ef5a2-628d-46bd-a14e-d0d275cdec77;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.laermbelastungskataster-zivilflugplaetze/
3;e53ef5a2-628d-46bd-a14e-d0d275cdec77;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=174000.00&Y=657000.00&zoom=1&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=532,639&layers=ch.bazl.laermbelastungskataster-zivilflugplaetze_erste-nachtstunde
4;e53ef5a2-628d-46bd-a14e-d0d275cdec77;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;e53ef5a2-628d-46bd-a14e-d0d275cdec77;ESRI:REST;https://api3.geo.admin.ch
0;88237a28-1e39-440f-89c4-a26c8a605243;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm/laermbelastungskataster.html
1;88237a28-1e39-440f-89c4-a26c8a605243;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/fachleute/geoinformation/geobasisdaten/laermbelastungskataster-fuer-zivile-flugplaetze--geoiv-id-176-.html
2;88237a28-1e39-440f-89c4-a26c8a605243;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.laermbelastungskataster-zivilflugplaetze/
3;88237a28-1e39-440f-89c4-a26c8a605243;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=174000.00&Y=657000.00&zoom=1&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=532,639&layers=ch.bazl.laermbelastungskataster-zivilflugplaetze_kleinluftfahrzeuge
4;88237a28-1e39-440f-89c4-a26c8a605243;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;88237a28-1e39-440f-89c4-a26c8a605243;ESRI:REST;https://api3.geo.admin.ch
0;16e974d6-94ef-4006-97ff-f17428ea6687;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm/laermbelastungskataster.html
1;16e974d6-94ef-4006-97ff-f17428ea6687;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/fachleute/geoinformation/geobasisdaten/laermbelastungskataster-fuer-zivile-flugplaetze--geoiv-id-176-.html
2;16e974d6-94ef-4006-97ff-f17428ea6687;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.laermbelastungskataster-zivilflugplaetze/
3;16e974d6-94ef-4006-97ff-f17428ea6687;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=174000.00&Y=657000.00&zoom=1&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=532,639&layers=ch.bazl.laermbelastungskataster-zivilflugplaetze_helikopter-maximalpegel
4;16e974d6-94ef-4006-97ff-f17428ea6687;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;16e974d6-94ef-4006-97ff-f17428ea6687;ESRI:REST;https://api3.geo.admin.ch
0;cd12a6cd-38f0-4ea4-bbeb-4cc1be8bf0a6;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm/laermbelastungskataster.html
1;cd12a6cd-38f0-4ea4-bbeb-4cc1be8bf0a6;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/fachleute/geoinformation/geobasisdaten/laermbelastungskataster-fuer-zivile-flugplaetze--geoiv-id-176-.html
2;cd12a6cd-38f0-4ea4-bbeb-4cc1be8bf0a6;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.laermbelastungskataster-zivilflugplaetze/
3;cd12a6cd-38f0-4ea4-bbeb-4cc1be8bf0a6;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=174000.00&Y=657000.00&zoom=1&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=532,639&layers=ch.bazl.laermbelastungskataster-zivilflugplaetze_militaer-gesamt
4;cd12a6cd-38f0-4ea4-bbeb-4cc1be8bf0a6;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;cd12a6cd-38f0-4ea4-bbeb-4cc1be8bf0a6;ESRI:REST;https://api3.geo.admin.ch
0;f9bff7c5-8390-4538-82b6-9595d6133e31;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm/laermbelastungskataster.html
1;f9bff7c5-8390-4538-82b6-9595d6133e31;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/fachleute/geoinformation/geobasisdaten/laermbelastungskataster-fuer-zivile-flugplaetze--geoiv-id-176-.html
2;f9bff7c5-8390-4538-82b6-9595d6133e31;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.laermbelastungskataster-zivilflugplaetze/
3;f9bff7c5-8390-4538-82b6-9595d6133e31;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=174000.00&Y=657000.00&zoom=1&topic=ech&bgLayer=ch.swisstopo.pixelkarte-grau&catalogNodes=532,639&layers=ch.bazl.laermbelastungskataster-zivilflugplaetze_zweite-nachtstunde
4;f9bff7c5-8390-4538-82b6-9595d6133e31;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;f9bff7c5-8390-4538-82b6-9595d6133e31;ESRI:REST;https://api3.geo.admin.ch
0;7a49183b-9766-40dd-936c-fb09fdded185;WWW:LINK;https://www.cadastre.ch/de/manual-av/topic/points.html#zustndigkeiten-fixpunktdatenservice-fpds
1;7a49183b-9766-40dd-936c-fb09fdded185;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?X=190000.00&Y=660000.00&zoom=1&topic=ech&lang=de&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.fixpunkte-lfp1
0;12ee04c7-b38d-4809-b417-ce304df6c7cc;WWW:LINK;https://map.geo.admin.ch/?selectedNode=node_ch.swisstopo.fixpunkte-lfp11&Y=660000.00&X=190000.00&zoom=1&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.fixpunkte-hfp2,ch.swisstopo.fixpunkte-hfp1,ch.swisstopo.fixpunkte-lfp2,ch.swisstopo.fixpunkte-lfp1&layers_visibility=false,false,false,true&time_current=latest&lang=de&topic=ech
1;12ee04c7-b38d-4809-b417-ce304df6c7cc;WWW:LINK;http://www.geometa.ch/?lang=de
2;12ee04c7-b38d-4809-b417-ce304df6c7cc;WWW:LINK;http://www.admin.ch/ch/d/sr/c211_432_21.html
3;12ee04c7-b38d-4809-b417-ce304df6c7cc;WWW:DOWNLOAD-URL;http://www.admin.ch/ch/d/sr/c211_432_21.html
4;12ee04c7-b38d-4809-b417-ce304df6c7cc;CHTOPO:specialised-geoportal;https://www.cadastre.ch/de/services/service/data.html
0;dc35a63d-58c9-42b6-911f-c9b086314a5c;WWW:LINK;https://www.bav.admin.ch/bav/de/home/allgemeine-themen/umwelt/gefahrgut/stoerfallvorsorge.html
1;dc35a63d-58c9-42b6-911f-c9b086314a5c;CHTOPO:specialised-geoportal;https://www.bafu.admin.ch/bafu/de/home/zustand/daten/geodatenmodelle/stoerfallvorsorge--geodatenmodelle.html
2;dc35a63d-58c9-42b6-911f-c9b086314a5c;ESRI:REST;https://api3.geo.admin.ch
0;6b3abe3d-90a6-444d-ae9a-3b21ce73b13d;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/national/lk1000
1;6b3abe3d-90a6-444d-ae9a-3b21ce73b13d;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?lang=de&topic=swisstopo&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.landeskarte1000_papier.metadata&E=2660000.00&N=1189250.00&zoom=1
0;f0ef32c7-2b74-4d01-a84f-a576a6c264c6;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/national/lk100
1;f0ef32c7-2b74-4d01-a84f-a576a6c264c6;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?lang=de&topic=swisstopo&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.landeskarte100_papier.metadata&E=2643000.00&N=1193250.00&zoom=2
0;4bdecb2b-c692-4050-a08a-45e2041358ed;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/national/lk200
1;4bdecb2b-c692-4050-a08a-45e2041358ed;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?lang=de&topic=swisstopo&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.landeskarte200_papier.metadata
0;17a659d0-45c8-4a12-a7b3-a726e14776a2;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/national/lk25
1;17a659d0-45c8-4a12-a7b3-a726e14776a2;null;https://map.geo.admin.ch/?lang=de&topic=swisstopo&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.landeskarte25_papier.metadata&E=2661750.00&N=1196250.00&zoom=2
0;595cf684-fb65-41b7-b4ca-786cbe092fe6;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/national/lk500
1;595cf684-fb65-41b7-b4ca-786cbe092fe6;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?lang=de&topic=swisstopo&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.landeskarte500_papier.metadata&X=243500.00&Y=625000.00&zoom=1
0;ab73acf2-95dc-4f49-a3b9-76fcaefa1bed;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/national/lk50
1;ab73acf2-95dc-4f49-a3b9-76fcaefa1bed;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?lang=de&topic=swisstopo&bgLayer=ch.swisstopo.pixelkarte-farbe&layers=ch.swisstopo.landeskarte50_papier.metadata&E=2661750.00&N=1194500.00&zoom=2
0;95879cd4-e93d-4d4d-af57-4ec6731b9c97;WWW:LINK;https://www.swisstopo.admin.ch/de/wissen-fakten/geodaesie-vermessung/bezugsrahmen/lokal/landesschwerenetz.html
1;95879cd4-e93d-4d4d-af57-4ec6731b9c97;CHTOPO:specialised-geoportal;https://map.geo.admin.ch
0;8af95971-c458-4f4e-bfe4-2d541a1274e8;WWW:LINK;https://www.bazl.admin.ch/bazl/de/home/politik/umwelt/laerm.html
1;8af95971-c458-4f4e-bfe4-2d541a1274e8;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bazl.landschaftsruhezonen/
2;8af95971-c458-4f4e-bfe4-2d541a1274e8;CHTOPO:specialised-geoportal;https://map.geo.admin.ch/?topic=ech&lang=de&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.bazl.landschaftsruhezonen&X=191750.00&Y=654000.00&zoom=2&layers_opacity=0.75
3;8af95971-c458-4f4e-bfe4-2d541a1274e8;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
4;8af95971-c458-4f4e-bfe4-2d541a1274e8;ESRI:REST;https://api3.geo.admin.ch
0;27a33007-d187-41d9-97b7-6dc733a06e9b;WWW:LINK;https://www.are.admin.ch/are/de/home/laendliche-raeume-und-berggebiete/grundlagen-und-daten/landschaftstypologie-schweiz.html
1;27a33007-d187-41d9-97b7-6dc733a06e9b;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.are.landschaftstypen/data.zip
2;27a33007-d187-41d9-97b7-6dc733a06e9b;CHTOPO:specialised-geoportal;http://map.are.admin.ch/?Y=660000&X=190000&zoom=1&bgLayer=ch.swisstopo.pixelkarte-grau&layers=ch.are.landschaftstypen&layers_opacity=0.6&layers_visibility=true&lang=de
3;27a33007-d187-41d9-97b7-6dc733a06e9b;ESRI:REST;https://api3.geo.admin.ch
0;826921fb-2bf7-44af-a71a-af56bda3dd6d;CHTOPO:specialised-geoportal;https://www.bfs.admin.ch/bfs/de/home/dienstleistungen/geostat/geodaten-bundesstatistik/boden-nutzung-bedeckung-eignung/arealstatistik-schweiz.html
1;826921fb-2bf7-44af-a71a-af56bda3dd6d;ESRI:REST;https://api3.geo.admin.ch
0;6e4544bc-55f4-4aef-b36a-e36fe376eaf8;WWW:LINK;https://www.blw.admin.ch/blw/de/home/instrumente/grundlagen-und-querschnittsthemen/landwirtschaftliche-zonen.html
1;6e4544bc-55f4-4aef-b36a-e36fe376eaf8;WWW:LINK;https://www.blw.admin.ch/blw/de/home/instrumente/grundlagen-und-querschnittsthemen/landwirtschaftliche-zonen/zonenkarte.html
2;6e4544bc-55f4-4aef-b36a-e36fe376eaf8;CHTOPO:specialised-geoportal;http://map.blw.admin.ch/
3;6e4544bc-55f4-4aef-b36a-e36fe376eaf8;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.blw.landwirtschaftliche-zonengrenzen/data.zip
4;6e4544bc-55f4-4aef-b36a-e36fe376eaf8;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
5;6e4544bc-55f4-4aef-b36a-e36fe376eaf8;ESRI:REST;https://api3.geo.admin.ch
0;3cc48f49-5641-4bd9-a5a9-22ab01063147;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bafu.landesforstinventar-produktionsregionen/data.zip
1;3cc48f49-5641-4bd9-a5a9-22ab01063147;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
2;3cc48f49-5641-4bd9-a5a9-22ab01063147;WWW:LINK;https://www.lfi.ch/
3;3cc48f49-5641-4bd9-a5a9-22ab01063147;CHTOPO:specialised-geoportal;https://map.bafu.admin.ch
0;3f0550c4-bbfa-4fcd-89ba-217e26b20b71;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bafu.landesforstinventar-schutzwaldregionen/data.zip
1;3f0550c4-bbfa-4fcd-89ba-217e26b20b71;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
2;3f0550c4-bbfa-4fcd-89ba-217e26b20b71;WWW:LINK;https://www.lfi.ch/
3;3f0550c4-bbfa-4fcd-89ba-217e26b20b71;CHTOPO:specialised-geoportal;https://map.bafu.admin.ch
0;5a1886a3-b107-4794-8784-3077e67dc568;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.bafu.landesforstinventar-wirtschaftsregionen/data.zip
1;5a1886a3-b107-4794-8784-3077e67dc568;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
2;5a1886a3-b107-4794-8784-3077e67dc568;WWW:LINK;https://www.lfi.ch/
3;5a1886a3-b107-4794-8784-3077e67dc568;CHTOPO:specialised-geoportal;https://map.bafu.admin.ch
0;8b7c23ef-88a4-47d6-87dc-6f5b5d91928c;WWW:DOWNLOAD-URL;https://www.envidat.ch/dataset/vegetation-height-model-nfi
1;8b7c23ef-88a4-47d6-87dc-6f5b5d91928c;WWW:LINK;https://data.geo.admin.ch/ch.bafu.landesforstinventar-vegetationshoehenmodell/data.zip
2;8b7c23ef-88a4-47d6-87dc-6f5b5d91928c;WWW:LINK;https://www.envidat.ch/dataset/vegetation-height-model-nfi
3;8b7c23ef-88a4-47d6-87dc-6f5b5d91928c;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
4;8b7c23ef-88a4-47d6-87dc-6f5b5d91928c;CHTOPO:specialised-geoportal;https://map.bafu.admin.ch
0;55eb4917-ce3b-423b-873f-2c8efb1c6762;WWW:LINK;https://www.envidat.ch/dataset/hillshade-for-vegetation-height-model-nfi
1;55eb4917-ce3b-423b-873f-2c8efb1c6762;WWW:DOWNLOAD-URL;https://www.envidat.ch/dataset/hillshade-for-vegetation-height-model-nfi
2;55eb4917-ce3b-423b-873f-2c8efb1c6762;OGC:WMS;https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
3;55eb4917-ce3b-423b-873f-2c8efb1c6762;WWW:LINK;https://data.geo.admin.ch/ch.bafu.landesforstinventar-vegetationshoehenmodell_relief/data.zip
4;55eb4917-ce3b-423b-873f-2c8efb1c6762;CHTOPO:specialised-geoportal;https://map.bafu.admin.ch
0;b07a4589-159b-4c3a-b1e7-dbdad11f7e62;WWW:LINK;https://data.geo.admin.ch/ch.bafu.landesforstinventar-waldmischungsgrad/data.zip
1;b07a4589-159b-4c3a-b1e7-dbdad11f7e62;CHTOPO:specialised-geoportal;https://map.bafu.admin.ch
0;388210bc-331b-49c1-8146-3fda75a678cf;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/geology/GK500/GK500_PAPER
1;388210bc-331b-49c1-8146-3fda75a678cf;WWW:DOWNLOAD-URL;https://data.geo.admin.ch/ch.swisstopo.geologie-eiszeit-lgm-raster/data.zip
2;388210bc-331b-49c1-8146-3fda75a678cf;CHTOPO:specialised-geoportal;http://map.geologieportal.ch
3;388210bc-331b-49c1-8146-3fda75a678cf;OGC:WMTS;https://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;f1455593-7571-48b0-8603-307ec59a6702;WWW:LINK;https://shop.swisstopo.admin.ch/de/products/maps/geology/GK500
1;f1455593-7571-48b0-8603-307ec59a6702;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.geologie-eiszeit-lgm-raster
2;f1455593-7571-48b0-8603-307ec59a6702;CHTOPO:specialised-geoportal;-
3;f1455593-7571-48b0-8603-307ec59a6702;CHTOPO:specialised-geoportal;http://map.geologieportal.ch
4;f1455593-7571-48b0-8603-307ec59a6702;WWW:LINK;https://www.swisstopo.admin.ch/de/wissen-fakten/geologie/geologische-daten.html
5;f1455593-7571-48b0-8603-307ec59a6702;WWW:LINK;https://www.geologieportal.ch/de/themen/grundlagen-der-geologie/quartaergeologie.html
6;f1455593-7571-48b0-8603-307ec59a6702;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
7;f1455593-7571-48b0-8603-307ec59a6702;OGC:WMTS;http://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
0;75c2f212-413c-4d55-8a93-c021c8bbfc95;WWW:LINK;https://www.swisstopo.admin.ch/de/geodata/geology/maps/gk500/vector.html
1;75c2f212-413c-4d55-8a93-c021c8bbfc95;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.geologie-eiszeit-lgm/
2;75c2f212-413c-4d55-8a93-c021c8bbfc95;CHTOPO:specialised-geoportal;-
3;75c2f212-413c-4d55-8a93-c021c8bbfc95;CHTOPO:specialised-geoportal;https://map.geologieportal.ch
4;75c2f212-413c-4d55-8a93-c021c8bbfc95;WWW:LINK;https://www.swisstopo.admin.ch/de/wissen-fakten/geologie/geologische-daten.html
5;75c2f212-413c-4d55-8a93-c021c8bbfc95;WWW:LINK;https://www.geologieportal.ch/de/themen/grundlagen-der-geologie/quartaergeologie.html
6;75c2f212-413c-4d55-8a93-c021c8bbfc95;OGC:WMTS;https://wmts.geo.admin.ch/1.0.0/WMTSCapabilities.xml
7;75c2f212-413c-4d55-8a93-c021c8bbfc95;OGC:WMS;http://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de
0;65652bdd-76e3-4df2-9329-140a04a2a66c;WWW:LINK;https://georessourcen.ethz.ch
1;65652bdd-76e3-4df2-9329-140a04a2a66c;WWW:DOWNLOAD-URL;http://data.geo.admin.ch/ch.swisstopo.geologie-geotechnik-gk500-genese
